submission_date,state,prob_cases,tot_death
535,8,589.0,93
408,28,500747.0,20340
248,23,0.0,2383
827,19,153736.0,27597
778,6,0.0,0
206,5,4624.0,1681
564,9,0.0,38721
339,30,33049.0,1812
50,6,0.0,0
21,5,17858.0,2505
930,5,11931.0,2242
31,10,317904.0,13655
602,29,65821.0,8261
979,17,38446.0,7124
355,6,0.0,0
391,9,0.0,4234
414,17,452895.0,25275
918,16,31789.0,2547
305,6,0.0,0
925,16,0.0,630
554,28,151787.0,11450
116,30,32606.0,1689
221,12,10881.0,731
388,29,0.0,453
975,28,43337.0,4643
177,16,59745.0,3208
712,28,5401.0,2641
242,23,0.0,2375
70,23,1720.0,1957
942,4,38785.0,8909
137,29,190118.0,13108
39,13,253622.0,31373
828,4,98148.0,11385
963,17,31788.0,6563
857,17,9278.0,4396
831,29,224741.0,15321
509,4,29660.0,8275
711,12,79179.0,2512
915,23,1720.0,808
406,12,186.0,77
315,1,234156.0,29852
332,8,37218.0,2045
578,1,70564.0,18117
818,2,212928.0,69351
975,16,0.0,864
224,9,0.0,23391
3,5,15442.0,2418
738,9,0.0,39445
872,1,102037.0,21033
758,18,0.0,2373
170,29,54505.0,7094
799,28,7731.0,3228
947,10,37518.0,3393
441,13,333780.0,36407
359,9,0.0,24524
667,30,513.0,34
839,6,0.0,0
341,6,0.0,0
361,29,0.0,384
570,4,88526.0,11084
64,10,81522.0,6177
112,1,53494.0,14978
725,17,185016.0,15523
569,13,106250.0,21131
490,9,1000.0,6829
497,6,0.0,0
681,6,0.0,21
907,6,0.0,0
528,13,343014.0,36918
679,13,18019.0,6749
815,4,36870.0,8667
745,12,462.0,136
605,17,148227.0,13818
521,29,64821.0,8128
148,4,18894.0,7622
838,5,1004.0,697
773,6,0.0,0
901,9,0.0,10846
993,28,51831.0,4861
775,30,801.0,50
438,5,25024.0,2974
534,1,254644.0,30515
513,23,0.0,7791
749,4,35102.0,8446
690,4,91288.0,11195
846,16,74949.0,3566
308,29,61243.0,7427
139,9,0.0,22528
489,18,147147.0,4330
859,1,5341.0,5859
948,19,169526.0,28457
702,23,0.0,8392
887,23,1720.0,710
519,10,447687.0,16477
278,9,0.0,23777
31,6,0.0,0
997,17,46796.0,7832
22,6,0.0,0
70,13,56813.0,15824
305,12,14464.0,767
167,19,90084.0,23491
112,2,0.0,46457
155,13,303648.0,34505
358,1,0.0,450
716,4,34073.0,8394
721,2,0.0,13469
18,30,6819.0,489
110,13,292492.0,33463
50,5,20900.0,2656
713,1,81713.0,18879
420,30,33332.0,1820
139,6,0.0,0
746,5,9124.0,1967
38,19,64420.0,20664
13,10,285014.0,13282
519,8,101732.0,4973
557,10,116717.0,7968
569,29,65229.0,8209
854,2,216231.0,70437
293,16,8076.0,1528
814,12,519.0,142
142,28,119946.0,7807
910,6,0.0,0
338,13,98547.0,19167
61,12,7311.0,572
391,6,0.0,0
411,10,430682.0,16275
483,13,339263.0,36675
423,4,83214.0,10941
16,4,12003.0,6324
202,13,32.0,5
130,8,31720.0,1826
534,28,537533.0,20654
518,23,0.0,2770
800,12,26333.0,1026
708,9,0.0,39328
456,30,33736.0,1824
222,18,141460.0,4051
393,16,61223.0,3381
978,12,40262.0,1464
595,17,603.0,1943
910,16,31208.0,2513
61,8,30038.0,1721
193,10,1.0,0
589,2,0.0,7949
974,29,117351.0,10667
395,29,63738.0,7732
934,4,38548.0,8865
324,4,78628.0,10834
166,28,0.0,0
777,6,0.0,31
760,4,2309.0,4492
218,13,71522.0,17003
472,13,9631.0,6155
663,9,0.0,39128
425,19,128583.0,26201
814,16,0.0,192
534,12,75471.0,2424
696,18,159088.0,4455
964,28,265757.0,14957
826,30,1117.0,54
552,17,488438.0,25795
4,6,0.0,0
154,29,53407.0,7014
610,23,259.0,316
86,9,0.0,35157
176,9,0.0,23014
790,9,2489.0,8858
77,28,446887.0,16412
194,12,10274.0,724
564,13,348449.0,37142
537,30,35327.0,1834
816,4,97991.0,11385
855,23,1720.0,633
826,17,7130.0,4081
970,6,0.0,0
180,8,93969.0,4796
862,2,219514.0,70884
665,28,168182.0,11625
300,29,193486.0,14390
870,1,101476.0,21044
902,6,0.0,0
50,1,192216.0,25624
208,6,0.0,0
584,17,145061.0,13744
308,4,26674.0,8020
438,19,341738.0,33742
474,13,336650.0,36538
446,17,137970.0,13516
227,10,102228.0,7332
841,28,9824.0,3388
563,2,155785.0,63508
499,23,256.0,192
245,10,103388.0,7387
62,10,366981.0,14213
293,30,8809.0,703
352,2,0.0,2221
95,13,288907.0,33080
773,18,0.0,2403
903,17,15109.0,5194
204,18,141495.0,4046
740,1,85219.0,19183
372,28,488518.0,20301
311,28,144189.0,10640
164,6,0.0,0
653,9,0.0,26092
960,1,128571.0,23021
740,19,144537.0,27054
146,5,22440.0,2866
522,6,0.0,0
553,1,697.0,2151
216,5,22716.0,2910
187,12,0.0,0
501,12,75010.0,2410
524,1,68616.0,17939
50,8,77230.0,4331
514,1,411.0,1588
234,9,0.0,37589
847,5,1013.0,703
214,6,0.0,0
894,5,11405.0,2187
183,4,75471.0,10609
405,28,498054.0,20338
776,28,211822.0,12463
662,16,13205.0,1736
4,1,28025.0,9061
596,6,0.0,0
620,10,123997.0,8114
995,23,1720.0,1449
710,12,22014.0,937
612,6,0.0,6
805,5,992.0,676
97,16,0.0,1315
551,17,142126.0,13691
296,10,106946.0,7509
699,4,91383.0,11197
200,19,96186.0,23925
839,4,37133.0,8707
683,29,70422.0,8373
248,8,35464.0,1962
759,30,38262.0,1888
511,17,35.0,1407
568,6,0.0,0
685,23,0.0,420
751,9,2095.0,8564
834,6,0.0,55
432,12,73479.0,2346
910,18,73324.0,3085
705,6,0.0,26
894,30,21489.0,1243
720,30,37997.0,1881
231,9,0.0,37589
574,1,0.0,2730
345,9,0.0,37906
113,16,55593.0,3072
569,8,39331.0,2173
222,30,32965.0,1783
389,16,10284.0,1598
412,13,7047.0,5776
468,16,62126.0,3434
428,1,66187.0,17628
487,30,246.0,20
613,12,373.0,123
937,4,7804.0,5020
240,19,300141.0,33217
94,13,58702.0,16138
961,16,0.0,816
14,8,26304.0,1523
967,1,16238.0,7422
977,5,1776.0,1006
792,5,28481.0,3104
598,28,3174.0,2078
275,23,0.0,2440
122,29,189558.0,13043
579,30,36145.0,1850
947,4,8131.0,5146
676,1,1568.0,4688
398,17,135290.0,13373
404,12,17695.0,820
681,5,27586.0,3039
873,12,643.0,146
914,4,38119.0,8834
310,16,0.0,13
448,13,8827.0,6046
316,9,0.0,1688
756,9,0.0,39536
67,30,7582.0,596
430,6,0.0,0
497,1,67678.0,17858
298,2,0.0,950
684,13,366183.0,37909
457,16,0.0,18
577,5,876.0,598
790,13,22563.0,7099
459,8,98997.0,4946
986,16,34282.0,2895
970,1,130885.0,23344
677,1,78297.0,18597
921,4,7043.0,4828
570,30,35809.0,1845
349,2,0.0,2178
647,23,0.0,2920
451,30,213.0,17
413,8,38247.0,2087
10,6,0.0,0
449,4,29457.0,8246
100,6,0.0,0
762,28,603852.0,21693
87,5,0.0,0
509,10,115484.0,7909
152,5,22469.0,2870
287,10,106090.0,7487
332,28,146287.0,10735
603,16,68409.0,3467
167,17,105661.0,12407
581,5,7043.0,1860
165,9,0.0,37054
786,29,222596.0,15233
632,13,108330.0,21226
282,19,304301.0,33308
741,28,599996.0,21610
553,28,2819.0,1962
344,19,124733.0,25600
990,12,40812.0,1475
324,19,309468.0,33395
663,12,78026.0,2496
685,17,2237.0,2790
520,5,867.0,573
768,16,73310.0,3512
134,28,467249.0,18145
618,19,383157.0,34270
218,1,58411.0,16745
49,2,0.0,36208
671,19,136072.0,26731
409,5,793.0,443
393,1,237784.0,30259
751,4,2264.0,4485
940,10,232659.0,12279
568,2,0.0,7283
791,8,52187.0,2830
912,29,99794.0,9777
674,19,136629.0,26739
281,9,0.0,23793
18,13,50972.0,14635
80,30,31721.0,1650
252,29,192293.0,14317
393,13,326214.0,36218
812,17,210719.0,17487
394,12,163.0,73
165,23,0.0,6686
273,1,232704.0,29681
880,18,68222.0,2984
314,1,62185.0,17221
24,17,63347.0,9213
319,16,0.0,14
836,19,154643.0,27653
990,16,34282.0,2895
567,12,76224.0,2464
341,19,124556.0,25588
654,29,215338.0,14980
373,23,75.0,130
780,29,222364.0,15220
693,17,533383.0,26468
150,12,0.0,0
459,28,516610.0,20439
516,13,343014.0,36918
943,10,36245.0,3273
751,1,1989.0,5344
5,23,0.0,5666
392,5,6701.0,1814
196,28,0.0,0
930,10,229105.0,12196
875,17,11426.0,4700
593,8,39734.0,2184
997,9,0.0,17811
347,6,0.0,0
918,19,161844.0,28250
356,23,0.0,2514
205,5,1.0,0
582,19,375012.0,34189
785,17,204896.0,16934
966,19,176116.0,28613
285,10,421309.0,16125
398,30,9324.0,713
842,29,88323.0,9152
551,19,130721.0,26501
582,30,36145.0,1850
392,12,17474.0,807
123,2,0.0,0
636,8,108277.0,5053
291,5,22937.0,2937
855,29,9346.0,1652
318,17,434258.0,25064
603,9,0.0,38847
606,5,26593.0,3024
37,4,67599.0,9670
241,6,0.0,0
609,18,154687.0,4366
711,30,37997.0,1881
362,8,37583.0,2061
2,4,11171.0,6099
595,13,14638.0,6486
112,9,0.0,22121
481,28,2457.0,1583
720,18,160323.0,4455
400,29,0.0,487
481,30,230.0,18
706,28,5260.0,2580
183,28,472730.0,19130
489,8,100081.0,4954
662,19,134702.0,26696
931,23,1720.0,885
585,29,210611.0,14876
218,4,21151.0,7832
338,23,0.0,2495
541,13,12298.0,6368
518,16,12256.0,1665
227,9,0.0,23408
540,18,150419.0,4344
975,2,0.0,22346
411,5,24501.0,2969
250,13,562.0,687
511,8,529.0,91
572,5,7036.0,1859
821,2,212928.0,69507
962,18,81614.0,3263
310,13,1799.0,3508
949,30,4756.0,257
435,28,509009.0,20400
127,8,31674.0,1827
131,19,293401.0,32701
492,12,74763.0,2408
611,19,131900.0,26595
462,17,465412.0,25438
143,1,224287.0,27876
47,28,414691.0,15852
665,19,135208.0,26715
909,4,6066.0,4759
965,1,15954.0,7358
348,23,0.0,7511
607,8,1176.0,173
684,16,70659.0,3490
333,28,479761.0,20220
525,6,0.0,0
315,9,0.0,37859
459,16,62126.0,3423
705,10,499438.0,16951
506,23,0.0,2761
261,5,22811.0,2931
736,1,1861.0,5273
677,17,168381.0,14481
595,28,3129.0,2075
173,8,33057.0,1879
255,9,0.0,37684
977,29,35547.0,4743
453,23,0.0,7679
767,4,36161.0,8462
791,13,126486.0,22275
255,28,472391.0,19714
417,13,330507.0,36357
43,28,88843.0,6002
796,4,2421.0,4508
587,13,106732.0,21155
328,1,0.0,275
831,12,82132.0,2621
231,19,299767.0,33203
408,29,199917.0,14526
968,28,267596.0,15025
693,4,91335.0,11197
113,8,87139.0,4577
548,29,65005.0,8182
738,10,508671.0,16980
615,10,472143.0,16727
18,10,64548.0,5346
340,28,792.0,581
403,13,6869.0,5676
561,9,0.0,38707
844,12,563.0,145
595,5,888.0,607
761,16,17746.0,1880
299,1,61524.0,17151
353,29,62732.0,7596
421,13,7644.0,5859
210,18,141551.0,4047
545,13,105848.0,21093
225,30,32965.0,1783
943,28,28735.0,4147
848,29,88739.0,9163
255,5,22799.0,2930
427,1,0.0,903
529,23,450.0,209
409,30,200.0,12
964,10,242218.0,12529
19,23,0.0,5779
331,23,0.0,99
312,5,23082.0,2940
556,9,1132.0,7388
139,12,8947.0,677
584,10,118858.0,8009
825,16,74231.0,3555
462,29,204074.0,14684
675,30,37614.0,1871
425,10,113661.0,7776
866,16,27023.0,2259
363,19,318103.0,33488
514,6,0.0,0
82,1,49544.0,13752
188,12,10099.0,723
134,29,189976.0,13086
524,30,9993.0,747
423,30,33332.0,1820
97,29,51206.0,6663
803,29,83990.0,8911
546,12,75780.0,2461
146,13,303064.0,34477
660,17,524443.0,26309
573,5,26165.0,3008
625,10,3181.0,923
12,10,61410.0,5200
131,18,129024.0,3883
895,12,764.0,156
796,8,3862.0,469
749,19,145352.0,27101
586,6,0.0,0
495,17,472412.0,25554
689,5,8024.0,1913
851,1,98204.0,20614
860,1,99710.0,20821
985,30,5964.0,373
599,1,71643.0,18171
738,13,374066.0,38121
373,6,0.0,0
103,16,0.0,1320
315,12,66737.0,2280
6,12,4262.0,369
384,8,97122.0,4933
740,4,34846.0,8424
413,16,10430.0,1606
435,18,145040.0,4294
334,17,0.0,414
366,4,80021.0,10875
980,18,84743.0,3307
780,13,381787.0,38464
242,4,23268.0,7883
880,6,0.0,0
136,30,8154.0,662
712,29,5053.0,1150
835,12,547.0,143
180,23,0.0,6772
92,12,59981.0,1804
967,9,0.0,15587
500,13,105369.0,20999
735,28,598840.0,21587
275,2,0.0,58943
790,17,5035.0,3770
707,1,80919.0,18786
415,5,816.0,457
396,13,326214.0,36218
324,29,194121.0,14405
107,10,400142.0,14984
174,16,59695.0,3204
216,6,0.0,0
908,13,160323.0,24408
575,28,152772.0,11482
99,28,0.0,0
23,1,159855.0,24992
933,12,1369.0,191
426,18,144160.0,4284
305,4,26567.0,8014
932,5,11954.0,2243
315,8,96488.0,4922
755,19,146415.0,27148
14,5,2560.0,1203
1,5,14913.0,2409
215,6,0.0,0
982,18,85021.0,3317
623,9,0.0,25940
347,4,28148.0,8112
633,8,108277.0,5053
22,8,27025.0,1556
98,19,289825.0,32187
641,8,41185.0,2224
692,30,12678.0,835
297,17,432435.0,25039
648,8,108909.0,5059
619,5,889.0,616
8,16,0.0,1005
73,29,49756.0,6436
669,10,485740.0,16874
281,6,0.0,0
300,28,474747.0,20022
971,16,0.0,849
482,2,0.0,62565
290,6,0.0,0
214,10,11.0,2
819,13,387917.0,38767
103,30,7824.0,647
1,1,140955.0,24354
632,23,0.0,2889
649,12,390.0,126
13,17,292579.0,20159
160,2,0.0,0
967,12,2705.0,267
425,5,6817.0,1826
463,12,264.0,100
513,5,25715.0,2983
702,4,91376.0,11197
277,13,1103.0,1944
581,2,155785.0,63653
950,8,63976.0,3977
495,16,64193.0,3440
760,1,4165.0,5451
131,28,465866.0,18016
372,1,236271.0,30230
929,30,4084.0,215
242,30,8638.0,695
679,5,903.0,629
483,6,0.0,0
577,4,1983.0,4396
235,28,0.0,14
646,28,4033.0,2344
269,10,104902.0,7446
655,2,0.0,10831
191,9,0.0,23163
489,29,205173.0,14735
378,1,236271.0,30230
491,8,38748.0,2122
736,23,1367.0,497
819,23,0.0,8590
795,9,0.0,39685
106,19,79995.0,22393
854,6,0.0,0
725,19,142419.0,26952
1000,4,52361.0,9160
495,28,526278.0,20467
350,5,6486.0,1794
980,12,40479.0,1468
458,12,18231.0,843
23,19,261679.0,29737
452,6,0.0,0
230,1,58809.0,16874
852,1,283539.0,31455
291,4,77559.0,10809
946,28,257109.0,14753
442,10,417.0,534
90,6,0.0,0
340,13,2925.0,4585
913,2,0.0,18395
825,19,420627.0,34791
729,30,38150.0,1884
920,19,161962.0,28254
583,29,3701.0,866
221,29,57017.0,7240
329,30,8984.0,707
573,18,152085.0,4363
934,1,120585.0,22229
209,30,8508.0,693
695,23,0.0,3115
654,16,70659.0,3481
985,2,0.0,23384
599,12,18827.0,898
214,13,135.0,17
11,18,95028.0,3456
690,1,276205.0,31047
115,16,0.0,1328
577,30,398.0,24
855,4,2592.0,4559
606,4,89634.0,11102
835,28,9448.0,3372
686,4,33005.0,8335
309,8,96401.0,4918
722,1,83186.0,18998
19,6,0.0,0
578,16,12405.0,1692
799,30,913.0,53
538,9,1122.0,7236
703,23,1279.0,458
446,9,0.0,25314
581,23,0.0,2832
221,5,4781.0,1692
467,23,0.0,2729
745,17,3671.0,3343
823,5,996.0,686
523,12,321.0,105
125,19,292764.0,32647
468,10,438663.0,16368
809,18,61410.0,2840
664,29,4519.0,1046
380,5,6680.0,1812
462,18,146181.0,4323
713,4,33962.0,8394
319,4,0.0,1764
603,19,379929.0,34253
932,1,120440.0,22224
432,5,24970.0,2973
462,6,0.0,0
680,1,78596.0,18600
695,2,183914.0,65033
279,29,192858.0,14344
788,13,125568.0,22244
239,19,107179.0,24389
290,13,90655.0,18003
479,19,129630.0,26357
874,17,222247.0,18441
467,13,105083.0,20864
441,4,84163.0,10973
651,23,0.0,8267
97,19,78041.0,22103
47,23,0.0,5936
84,12,0.0,0
770,8,50292.0,2662
656,17,161736.0,14173
15,28,345092.0,15651
962,5,12786.0,2295
521,5,6952.0,1851
178,17,0.0,0
987,28,49945.0,4820
906,9,0.0,28986
168,8,93412.0,4788
880,29,92709.0,9430
344,16,10060.0,1574
718,4,2144.0,4468
925,30,3984.0,202
782,10,192624.0,10372
757,17,4064.0,3467
845,1,97756.0,20500
538,6,0.0,0
346,6,0.0,0
689,12,21080.0,926
713,29,73462.0,8509
847,8,5828.0,529
601,29,3864.0,900
960,19,174621.0,28568
80,29,184808.0,12548
568,23,0.0,249
689,6,0.0,0
459,29,203932.0,14680
260,23,0.0,2392
174,10,416403.0,15742
497,4,29637.0,8271
989,13,46492.0,13365
192,16,59953.0,3223
666,19,392883.0,34425
504,4,86220.0,11034
313,30,121.0,6
638,23,0.0,2897
39,29,174913.0,11867
772,1,4236.0,5498
977,2,0.0,22571
614,9,0.0,25920
546,4,87643.0,11055
509,30,9877.0,740
3,8,66207.0,4162
556,2,0.0,6989
426,16,62126.0,3400
790,10,10272.0,1500
638,2,168016.0,64312
901,28,17404.0,3758
672,1,274101.0,30982
608,4,30680.0,8293
569,9,0.0,25820
381,17,444415.0,25193
527,4,29741.0,8279
900,18,71756.0,3044
296,6,0.0,0
328,16,0.0,16
520,29,3003.0,791
401,12,17652.0,819
608,16,12629.0,1704
381,28,490755.0,20317
411,29,200312.0,14527
685,29,4765.0,1089
514,9,1053.0,7089
533,28,151158.0,11427
323,29,61844.0,7473
291,10,421511.0,16136
36,13,53728.0,15224
593,10,119944.0,8024
823,9,3038.0,9191
185,5,4454.0,1665
881,2,0.0,17683
835,8,5087.0,512
822,29,224238.0,15303
497,9,0.0,25600
844,6,0.0,0
11,6,0.0,0
939,12,1630.0,218
728,28,191453.0,11947
766,13,21438.0,7011
660,19,391628.0,34404
233,19,105704.0,24358
700,29,4930.0,1127
675,4,91054.0,11180
104,8,86580.0,4553
898,30,21747.0,1298
953,1,13019.0,6973
438,8,98234.0,4942
595,1,0.0,3286
521,13,105570.0,21045
59,28,433593.0,16088
101,29,188093.0,12843
995,13,47412.0,13647
476,9,0.0,25505
332,29,62144.0,7534
811,8,4291.0,487
477,4,85433.0,11015
287,23,0.0,2446
724,28,5609.0,2678
688,2,0.0,12003
984,23,0.0,5598
690,17,532572.0,26459
929,5,1248.0,833
307,4,1320.0,1331
391,30,189.0,10
281,17,121465.0,12897
88,12,7999.0,635
22,4,12542.0,6449
574,12,345.0,117
839,18,64036.0,2897
578,9,0.0,25841
547,4,1985.0,4348
887,10,20513.0,2168
864,30,19773.0,1149
956,6,0.0,0
228,16,60198.0,3240
627,29,213692.0,14944
43,10,75684.0,5902
807,10,516186.0,17055
236,23,0.0,2375
775,17,4598.0,3632
371,10,111448.0,7658
470,30,9692.0,725
406,10,235.0,454
779,19,149392.0,27307
692,6,0.0,0
154,16,0.0,1357
270,6,0.0,0
568,5,874.0,596
837,4,98678.0,11402
373,13,4756.0,5277
635,9,0.0,26001
409,4,2084.0,3693
35,9,0.0,32851
821,12,27160.0,1075
893,6,0.0,0
35,1,175830.0,25395
761,17,198693.0,16413
908,12,32509.0,1243
95,8,85183.0,4497
523,16,0.0,22
155,9,0.0,36910
219,30,32957.0,1769
989,28,50424.0,4840
547,16,0.0,27
903,8,11448.0,752
540,10,451823.0,16520
774,28,605830.0,21749
873,4,3550.0,4609
555,18,151368.0,4347
918,13,166166.0,24841
696,28,588864.0,21374
233,28,133057.0,10154
973,5,1731.0,983
836,5,10511.0,2096
355,2,0.0,2325
425,2,0.0,61999
617,13,107705.0,21206
353,12,16291.0,793
632,5,7290.0,1872
615,16,69246.0,3473
4,10,57183.0,5005
298,10,60.0,153
576,13,348449.0,37142
432,9,0.0,38135
178,28,0.0,0
556,13,12937.0,6408
255,13,308894.0,35706
763,29,5995.0,1249
242,19,107657.0,24404
73,16,0.0,1234
734,30,14491.0,879
754,28,6396.0,2884
853,2,0.0,16894
833,16,23729.0,2094
130,2,0.0,48414
565,13,13397.0,6420
555,19,367111.0,34112
913,16,0.0,561
758,2,200095.0,67358
361,6,0.0,0
908,17,227711.0,18785
876,6,0.0,0
792,30,38534.0,1894
649,16,0.0,79
896,9,0.0,28901
943,16,0.0,722
670,28,4544.0,2410
342,28,480395.0,20236
444,23,0.0,7657
597,18,154057.0,4366
345,6,0.0,0
642,19,388482.0,34346
960,28,263351.0,14895
233,5,4900.0,1700
299,9,0.0,23945
458,6,0.0,0
275,17,120640.0,12870
520,12,317.0,105
602,10,120882.0,8050
938,5,12058.0,2249
924,16,32142.0,2605
568,12,341.0,115
792,18,162820.0,4536
614,28,156863.0,11533
703,8,2311.0,359
311,6,0.0,0
923,5,1215.0,820
681,12,78359.0,2503
118,17,96864.0,11930
815,13,131897.0,22609
565,12,341.0,114
648,19,389758.0,34385
763,6,0.0,0
300,13,310512.0,35857
996,30,24006.0,1526
472,28,2403.0,1546
207,9,0.0,37438
687,12,78578.0,2507
74,9,0.0,34853
486,23,0.0,7727
92,30,32022.0,1650
122,16,56429.0,3099
399,12,72197.0,2343
702,18,159596.0,4455
4,2,0.0,26494
999,12,3890.0,347
26,6,0.0,0
726,10,505334.0,16977
859,2,0.0,17123
262,12,2.0,10
725,8,45901.0,2400
482,29,64608.0,8046
978,1,132923.0,23519
207,6,0.0,0
919,17,18294.0,5498
356,8,37539.0,2053
74,30,31291.0,1650
55,8,29684.0,1688
731,29,74852.0,8557
959,29,31410.0,4266
987,6,0.0,0
191,23,0.0,2319
287,5,5731.0,1747
76,5,3594.0,1477
696,4,91386.0,11197
402,12,72197.0,2343
781,17,4846.0,3687
149,1,225292.0,27946
848,5,10717.0,2111
849,1,283539.0,31455
667,23,1224.0,397
237,23,0.0,7035
504,30,34656.0,1829
746,8,47858.0,2485
504,10,444823.0,16443
849,13,390608.0,38919
137,30,32770.0,1718
844,28,9998.0,3408
792,10,513940.0,17004
634,16,0.0,74
396,6,0.0,0
67,28,99689.0,6449
312,10,422191.0,16166
738,8,112071.0,5131
985,9,0.0,16960
849,16,74949.0,3566
426,28,504895.0,20376
890,10,218112.0,11897
804,5,28486.0,3111
929,8,14455.0,897
734,2,193570.0,66257
448,17,5.0,1097
724,10,6994.0,1275
516,5,25730.0,2984
388,5,756.0,390
439,12,236.0,95
118,30,7964.0,662
570,12,76223.0,2464
184,6,0.0,0
623,5,7229.0,1870
338,29,62303.0,7550
536,16,12285.0,1666
151,13,62855.0,16624
236,29,58343.0,7274
85,19,75967.0,21886
828,8,114108.0,5187
137,28,467878.0,18230
496,30,256.0,20
609,12,76979.0,2467
168,9,0.0,37108
410,29,64008.0,7749
133,12,8818.0,658
608,19,131624.0,26590
651,13,359288.0,37671
784,4,2371.0,4501
917,2,0.0,18593
880,30,20709.0,1174
86,13,285829.0,32873
393,28,495431.0,20328
667,12,407.0,127
525,17,481092.0,25677
734,16,15971.0,1830
40,30,7383.0,550
229,2,0.0,48
730,8,2538.0,389
317,19,122428.0,25328
837,1,283539.0,31455
729,9,0.0,39407
359,12,16474.0,795
783,18,162449.0,4507
310,19,0.0,4753
962,23,0.0,5381
247,13,482.0,558
246,23,0.0,7139
477,23,0.0,7721
339,4,79128.0,10850
760,29,5875.0,1246
545,30,10149.0,751
200,29,55758.0,7177
28,28,75717.0,5656
927,28,23874.0,4008
341,30,9049.0,707
938,13,175398.0,25530
239,23,0.0,2375
865,4,2676.0,4577
354,18,142487.0,4216
801,16,74231.0,3520
931,4,7788.0,4961
219,13,307145.0,35425
638,9,0.0,26010
737,23,0.0,3414
430,17,1.0,988
962,6,0.0,0
395,17,135034.0,13355
893,5,1110.0,774
140,1,223677.0,27790
578,10,118077.0,7998
171,18,141108.0,4013
791,18,60231.0,2827
811,9,2739.0,9054
527,9,0.0,25696
812,28,221824.0,12955
447,19,343877.0,33764
453,8,98640.0,4943
271,28,0.0,75
494,5,6933.0,1847
564,8,104236.0,4994
273,9,0.0,37764
71,18,125610.0,3705
446,12,18155.0,839
464,2,0.0,62593
516,30,35035.0,1834
85,23,1720.0,2002
201,4,75795.0,10675
64,4,15209.0,7046
748,6,0.0,0
950,4,39035.0,8925
812,4,36849.0,8666
417,18,144160.0,4284
295,30,105.0,2
646,29,4338.0,1013
390,17,445984.0,25219
541,28,2790.0,1881
348,5,23313.0,2953
909,10,25953.0,2496
12,28,65556.0,5275
889,13,30254.0,8062
479,8,38710.0,2122
195,28,473474.0,19212
816,10,517271.0,17085
709,10,6227.0,1214
562,30,370.0,22
318,8,96488.0,4922
146,6,0.0,0
743,28,195741.0,12036
419,17,136747.0,13444
771,5,28316.0,3088
80,18,127051.0,3755
626,9,0.0,25960
723,18,160664.0,4455
38,5,3043.0,1344
388,10,185.0,406
491,23,0.0,2754
812,30,17627.0,1041
731,1,83709.0,19079
540,9,0.0,38633
475,9,861.0,6507
252,13,308894.0,35706
340,16,0.0,16
850,9,3587.0,9474
110,30,32466.0,1667
576,9,0.0,38755
802,8,4101.0,474
633,18,156074.0,4370
920,28,248230.0,14492
674,30,12152.0,809
727,17,3250.0,3182
490,8,421.0,89
34,16,0.0,1093
88,28,106794.0,6773
627,4,90103.0,11130
615,17,511113.0,26087
803,8,53468.0,2964
668,23,0.0,2975
67,17,79931.0,10893
516,17,477891.0,25645
423,13,330507.0,36357
426,8,97908.0,4940
101,23,0.0,6344
920,9,0.0,29157
585,12,76504.0,2464
358,4,1876.0,2797
771,18,162369.0,4490
94,8,30840.0,1776
68,12,57720.0,1738
534,23,0.0,7818
391,13,5905.0,5517
368,1,64099.0,17409
351,18,142487.0,4216
694,28,5095.0,2527
579,12,76404.0,2464
994,29,122795.0,11082
171,9,0.0,37108
995,9,0.0,17596
305,17,124877.0,12982
652,6,0.0,0
933,9,0.0,12838
522,16,64954.0,3444
245,19,108444.0,24486
332,6,0.0,0
750,30,38262.0,1888
701,1,80659.0,18787
807,1,281960.0,31370
25,28,380022.0,15785
464,16,11980.0,1641
914,9,0.0,29115
21,9,0.0,32028
31,8,72125.0,4274
737,13,117789.0,21821
493,16,0.0,20
809,10,200325.0,10906
895,1,6698.0,6164
500,2,0.0,62741
198,30,32937.0,1749
174,19,296401.0,33011
384,12,70699.0,2336
73,23,1720.0,1958
889,6,0.0,0
785,10,193112.0,10420
656,9,0.0,26102
728,4,34231.0,8395
396,29,199361.0,14518
276,28,472750.0,19859
271,13,987.0,1624
449,19,128977.0,26279
685,1,1593.0,4771
509,2,0.0,62945
148,19,86833.0,23192
323,17,127743.0,13059
911,30,3406.0,155
505,4,1976.0,4298
963,5,1593.0,932
657,18,157047.0,4394
969,23,1720.0,1262
456,5,25250.0,2978
39,17,354032.0,21120
617,29,66362.0,8292
125,1,222161.0,27513
593,6,0.0,0
403,16,0.0,16
389,2,0.0,61510
478,12,275.0,101
976,29,117351.0,10667
587,8,39625.0,2180
432,1,239973.0,30299
35,12,51111.0,1688
377,29,63345.0,7706
419,6,0.0,0
707,17,178357.0,15075
174,17,426308.0,24480
999,6,0.0,0
903,2,0.0,18163
174,5,22553.0,2886
380,23,0.0,2582
564,5,26084.0,3001
44,4,68536.0,9769
137,6,0.0,0
386,2,0.0,61499
204,5,22667.0,2903
371,28,147577.0,10919
631,6,0.0,0
708,29,218800.0,15072
473,4,29560.0,8263
902,19,159408.0,28152
538,30,326.0,20
289,17,0.0,142
656,8,41859.0,2246
443,2,0.0,62179
815,12,26886.0,1066
587,17,145513.0,13752
441,6,0.0,0
763,1,4253.0,5467
371,16,10232.0,1593
932,28,252086.0,14635
486,29,205173.0,14735
34,17,67636.0,9724
